AdoptID,Date,CityID,ShelterIntake,Adoptions,City,State
13508,2026-06-17,18,0,0,Gurugram,Haryana
13509,2026-06-18,18,0,0,Gurugram,Haryana
13510,2026-06-19,18,0,0,Gurugram,Haryana
13511,2026-06-20,18,0,0,Gurugram,Haryana
13512,2026-06-21,18,1,1,Gurugram,Haryana
13513,2026-06-22,18,1,1,Gurugram,Haryana
13514,2026-06-23,18,0,0,Gurugram,Haryana
13515,2026-06-24,18,1,1,Gurugram,Haryana
13516,2026-06-25,18,0,0,Gurugram,Haryana
13517,2026-06-26,18,0,0,Gurugram,Haryana
13518,2026-06-27,18,1,1,Gurugram,Haryana
13519,2026-06-28,18,0,0,Gurugram,Haryana
13520,2026-06-29,18,0,0,Gurugram,Haryana
13521,2026-06-30,18,0,0,Gurugram,Haryana
13522,2026-07-01,18,0,0,Gurugram,Haryana
13523,2026-07-02,18,1,1,Gurugram,Haryana
13524,2026-07-03,18,0,0,Gurugram,Haryana
13525,2026-07-04,18,0,0,Gurugram,Haryana
13526,2026-07-05,18,0,0,Gurugram,Haryana
13527,2026-07-06,18,0,0,Gurugram,Haryana
13528,2026-07-07,18,1,1,Gurugram,Haryana
13529,2026-07-08,18,0,0,Gurugram,Haryana
13530,2026-07-09,18,0,0,Gurugram,Haryana
13531,2026-07-10,18,0,0,Gurugram,Haryana
13532,2026-07-11,18,0,0,Gurugram,Haryana
13533,2026-07-12,18,1,1,Gurugram,Haryana
13534,2026-07-13,18,0,0,Gurugram,Haryana
13535,2026-07-14,18,1,1,Gurugram,Haryana
13536,2026-07-15,18,0,0,Gurugram,Haryana
13537,2026-07-16,18,0,0,Gurugram,Haryana
13538,2026-07-17,18,0,0,Gurugram,Haryana
13539,2026-07-18,18,0,0,Gurugram,Haryana
13540,2026-07-19,18,0,0,Gurugram,Haryana
13541,2026-07-20,18,1,1,Gurugram,Haryana
13542,2026-07-21,18,0,0,Gurugram,Haryana
13543,2026-07-22,18,1,1,Gurugram,Haryana
13544,2026-07-23,18,0,0,Gurugram,Haryana
13545,2026-07-24,18,0,0,Gurugram,Haryana
13546,2026-07-25,18,0,0,Gurugram,Haryana
13547,2026-07-26,18,0,0,Gurugram,Haryana
13548,2026-07-27,18,0,0,Gurugram,Haryana
13549,2026-07-28,18,0,0,Gurugram,Haryana
13550,2026-07-29,18,0,0,Gurugram,Haryana
13551,2026-07-30,18,0,0,Gurugram,Haryana
13552,2026-07-31,18,0,0,Gurugram,Haryana
13553,2026-08-01,18,1,1,Gurugram,Haryana
13554,2026-08-02,18,0,0,Gurugram,Haryana
13555,2026-08-03,18,1,1,Gurugram,Haryana
13556,2026-08-04,18,0,0,Gurugram,Haryana
13557,2026-08-05,18,1,1,Gurugram,Haryana
13558,2026-08-06,18,0,0,Gurugram,Haryana
13559,2026-08-07,18,1,1,Gurugram,Haryana
13560,2026-08-08,18,0,0,Gurugram,Haryana
13561,2026-08-09,18,1,1,Gurugram,Haryana
13562,2026-08-10,18,1,1,Gurugram,Haryana
13563,2026-08-11,18,0,0,Gurugram,Haryana
13564,2026-08-12,18,0,0,Gurugram,Haryana
13565,2026-08-13,18,0,0,Gurugram,Haryana
13566,2026-08-14,18,1,1,Gurugram,Haryana
13567,2026-08-15,18,0,0,Gurugram,Haryana
13568,2026-08-16,18,1,1,Gurugram,Haryana
13569,2026-08-17,18,1,1,Gurugram,Haryana
13570,2026-08-18,18,0,0,Gurugram,Haryana
13571,2026-08-19,18,0,0,Gurugram,Haryana
13572,2026-08-20,18,0,0,Gurugram,Haryana
13573,2026-08-21,18,1,1,Gurugram,Haryana
13574,2026-08-22,18,0,0,Gurugram,Haryana
13575,2026-08-23,18,0,0,Gurugram,Haryana
13576,2026-08-24,18,1,1,Gurugram,Haryana
13577,2026-08-25,18,0,0,Gurugram,Haryana
13578,2026-08-26,18,1,1,Gurugram,Haryana
13579,2026-08-27,18,1,1,Gurugram,Haryana
13580,2026-08-28,18,0,0,Gurugram,Haryana
13581,2026-08-29,18,0,0,Gurugram,Haryana
13582,2026-08-30,18,0,0,Gurugram,Haryana
13583,2026-08-31,18,0,0,Gurugram,Haryana
13584,2026-09-01,18,0,0,Gurugram,Haryana
13585,2026-09-02,18,0,0,Gurugram,Haryana
13586,2026-09-03,18,1,1,Gurugram,Haryana
13587,2026-09-04,18,0,0,Gurugram,Haryana
13588,2026-09-05,18,0,0,Gurugram,Haryana
13589,2026-09-06,18,0,0,Gurugram,Haryana
13590,2026-09-07,18,0,0,Gurugram,Haryana
13591,2026-09-08,18,1,1,Gurugram,Haryana
13592,2026-09-09,18,0,0,Gurugram,Haryana
13593,2026-09-10,18,1,1,Gurugram,Haryana
13594,2026-09-11,18,1,1,Gurugram,Haryana
13595,2026-09-12,18,1,1,Gurugram,Haryana
13596,2026-09-13,18,0,0,Gurugram,Haryana
13597,2026-09-14,18,0,0,Gurugram,Haryana
13598,2026-09-15,18,1,1,Gurugram,Haryana
13599,2026-09-16,18,0,0,Gurugram,Haryana
13600,2026-09-17,18,1,1,Gurugram,Haryana
13601,2026-09-18,18,1,1,Gurugram,Haryana
13602,2026-09-19,18,0,0,Gurugram,Haryana
13603,2026-09-20,18,1,1,Gurugram,Haryana
13604,2026-09-21,18,1,1,Gurugram,Haryana
13605,2026-09-22,18,0,0,Gurugram,Haryana
13606,2026-09-23,18,0,0,Gurugram,Haryana
13607,2026-09-24,18,0,0,Gurugram,Haryana
13608,2026-09-25,18,0,0,Gurugram,Haryana
13609,2026-09-26,18,0,0,Gurugram,Haryana
13610,2026-09-27,18,0,0,Gurugram,Haryana
13611,2026-09-28,18,0,0,Gurugram,Haryana
13612,2026-09-29,18,0,0,Gurugram,Haryana
13613,2026-09-30,18,1,1,Gurugram,Haryana
13614,2026-10-01,18,1,1,Gurugram,Haryana
13615,2026-10-02,18,1,1,Gurugram,Haryana
13616,2026-10-03,18,1,1,Gurugram,Haryana
13617,2026-10-04,18,1,1,Gurugram,Haryana
13618,2026-10-05,18,1,1,Gurugram,Haryana
13619,2026-10-06,18,1,1,Gurugram,Haryana
13620,2026-10-07,18,1,1,Gurugram,Haryana
13621,2026-10-08,18,0,0,Gurugram,Haryana
13622,2026-10-09,18,0,0,Gurugram,Haryana
13623,2026-10-10,18,0,0,Gurugram,Haryana
13624,2026-10-11,18,0,0,Gurugram,Haryana
13625,2026-10-12,18,1,1,Gurugram,Haryana
13626,2026-10-13,18,0,0,Gurugram,Haryana
13627,2026-10-14,18,1,1,Gurugram,Haryana
13628,2026-10-15,18,0,0,Gurugram,Haryana
13629,2026-10-16,18,1,1,Gurugram,Haryana
13630,2026-10-17,18,1,1,Gurugram,Haryana
13631,2026-10-18,18,0,0,Gurugram,Haryana
13632,2026-10-19,18,0,0,Gurugram,Haryana
13633,2026-10-20,18,0,0,Gurugram,Haryana
13634,2026-10-21,18,0,0,Gurugram,Haryana
13635,2026-10-22,18,0,0,Gurugram,Haryana
13636,2026-10-23,18,0,0,Gurugram,Haryana
13637,2026-10-24,18,1,1,Gurugram,Haryana
13638,2026-10-25,18,1,1,Gurugram,Haryana
13639,2026-10-26,18,0,0,Gurugram,Haryana
13640,2026-10-27,18,1,1,Gurugram,Haryana
13641,2026-10-28,18,1,1,Gurugram,Haryana
13642,2026-10-29,18,0,0,Gurugram,Haryana
13643,2026-10-30,18,1,1,Gurugram,Haryana
13644,2026-10-31,18,0,0,Gurugram,Haryana
13645,2026-11-01,18,1,1,Gurugram,Haryana
13646,2026-11-02,18,0,0,Gurugram,Haryana
13647,2026-11-03,18,1,1,Gurugram,Haryana
13648,2026-11-04,18,1,1,Gurugram,Haryana
13649,2026-11-05,18,0,0,Gurugram,Haryana
13650,2026-11-06,18,0,0,Gurugram,Haryana
13651,2026-11-07,18,1,1,Gurugram,Haryana
13652,2026-11-08,18,1,1,Gurugram,Haryana
13653,2026-11-09,18,0,0,Gurugram,Haryana
13654,2026-11-10,18,1,1,Gurugram,Haryana
13655,2026-11-11,18,1,1,Gurugram,Haryana
13656,2026-11-12,18,0,0,Gurugram,Haryana
13657,2026-11-13,18,1,1,Gurugram,Haryana
13658,2026-11-14,18,0,0,Gurugram,Haryana
13659,2026-11-15,18,1,1,Gurugram,Haryana
13660,2026-11-16,18,1,1,Gurugram,Haryana
13661,2026-11-17,18,1,1,Gurugram,Haryana
13662,2026-11-18,18,1,1,Gurugram,Haryana
13663,2026-11-19,18,0,0,Gurugram,Haryana
13664,2026-11-20,18,1,1,Gurugram,Haryana
13665,2026-11-21,18,1,1,Gurugram,Haryana
13666,2026-11-22,18,1,1,Gurugram,Haryana
13667,2026-11-23,18,0,0,Gurugram,Haryana
13668,2026-11-24,18,0,0,Gurugram,Haryana
13669,2026-11-25,18,0,0,Gurugram,Haryana
13670,2026-11-26,18,0,0,Gurugram,Haryana
13671,2026-11-27,18,1,1,Gurugram,Haryana
13672,2026-11-28,18,1,1,Gurugram,Haryana
13673,2026-11-29,18,1,1,Gurugram,Haryana
13674,2026-11-30,18,0,0,Gurugram,Haryana
13675,2026-12-01,18,0,0,Gurugram,Haryana
13676,2026-12-02,18,0,0,Gurugram,Haryana
13677,2026-12-03,18,0,0,Gurugram,Haryana
13678,2026-12-04,18,0,0,Gurugram,Haryana
13679,2026-12-05,18,1,1,Gurugram,Haryana
13680,2026-12-06,18,1,1,Gurugram,Haryana
13681,2026-12-07,18,0,0,Gurugram,Haryana
13682,2026-12-08,18,0,0,Gurugram,Haryana
13683,2026-12-09,18,0,0,Gurugram,Haryana
13684,2026-12-10,18,1,1,Gurugram,Haryana
13685,2026-12-11,18,1,1,Gurugram,Haryana
13686,2026-12-12,18,0,0,Gurugram,Haryana
13687,2026-12-13,18,1,1,Gurugram,Haryana
13688,2026-12-14,18,1,1,Gurugram,Haryana
13689,2026-12-15,18,1,1,Gurugram,Haryana
13690,2026-12-16,18,0,0,Gurugram,Haryana
13691,2026-12-17,18,0,0,Gurugram,Haryana
13692,2026-12-18,18,1,1,Gurugram,Haryana
13693,2026-12-19,18,1,1,Gurugram,Haryana
13694,2026-12-20,18,1,1,Gurugram,Haryana
13695,2026-12-21,18,0,0,Gurugram,Haryana
13696,2026-12-22,18,1,1,Gurugram,Haryana
13697,2026-12-23,18,0,0,Gurugram,Haryana
13698,2026-12-24,18,1,1,Gurugram,Haryana
13699,2026-12-25,18,0,0,Gurugram,Haryana
13700,2026-12-26,18,0,0,Gurugram,Haryana
13701,2026-12-27,18,1,1,Gurugram,Haryana
13702,2026-12-28,18,1,1,Gurugram,Haryana
13703,2026-12-29,18,1,1,Gurugram,Haryana
13704,2026-12-30,18,0,0,Gurugram,Haryana
13705,2026-12-31,18,0,0,Gurugram,Haryana
13706,2026-01-01,19,0,0,Patna,Bihar
13707,2026-01-02,19,0,0,Patna,Bihar
13708,2026-01-03,19,0,0,Patna,Bihar
13709,2026-01-04,19,1,1,Patna,Bihar
13710,2026-01-05,19,0,0,Patna,Bihar
13711,2026-01-06,19,0,0,Patna,Bihar
13712,2026-01-07,19,0,0,Patna,Bihar
13713,2026-01-08,19,0,0,Patna,Bihar
13714,2026-01-09,19,0,0,Patna,Bihar
13715,2026-01-10,19,0,0,Patna,Bihar
13716,2026-01-11,19,0,0,Patna,Bihar
13717,2026-01-12,19,0,0,Patna,Bihar
13718,2026-01-13,19,0,0,Patna,Bihar
13719,2026-01-14,19,0,0,Patna,Bihar
13720,2026-01-15,19,0,0,Patna,Bihar
13721,2026-01-16,19,1,1,Patna,Bihar
13722,2026-01-17,19,0,0,Patna,Bihar
13723,2026-01-18,19,0,0,Patna,Bihar
13724,2026-01-19,19,0,0,Patna,Bihar
13725,2026-01-20,19,1,1,Patna,Bihar
13726,2026-01-21,19,0,0,Patna,Bihar
13727,2026-01-22,19,0,0,Patna,Bihar
13728,2026-01-23,19,0,0,Patna,Bihar
13729,2026-01-24,19,0,0,Patna,Bihar
13730,2026-01-25,19,1,1,Patna,Bihar
13731,2026-01-26,19,0,0,Patna,Bihar
13732,2026-01-27,19,1,1,Patna,Bihar
13733,2026-01-28,19,0,0,Patna,Bihar
13734,2026-01-29,19,0,0,Patna,Bihar
13735,2026-01-30,19,0,0,Patna,Bihar
13736,2026-01-31,19,1,1,Patna,Bihar
13737,2026-02-01,19,0,0,Patna,Bihar
13738,2026-02-02,19,0,0,Patna,Bihar
13739,2026-02-03,19,0,0,Patna,Bihar
13740,2026-02-04,19,0,0,Patna,Bihar
13741,2026-02-05,19,0,0,Patna,Bihar
13742,2026-02-06,19,0,0,Patna,Bihar
13743,2026-02-07,19,1,1,Patna,Bihar
13744,2026-02-08,19,0,0,Patna,Bihar
13745,2026-02-09,19,0,0,Patna,Bihar
13746,2026-02-10,19,0,0,Patna,Bihar
13747,2026-02-11,19,0,0,Patna,Bihar
13748,2026-02-12,19,0,0,Patna,Bihar
13749,2026-02-13,19,0,0,Patna,Bihar
13750,2026-02-14,19,1,1,Patna,Bihar
13751,2026-02-15,19,0,0,Patna,Bihar
13752,2026-02-16,19,0,0,Patna,Bihar
13753,2026-02-17,19,0,0,Patna,Bihar
13754,2026-02-18,19,0,0,Patna,Bihar
13755,2026-02-19,19,0,0,Patna,Bihar
13756,2026-02-20,19,0,0,Patna,Bihar
13757,2026-02-21,19,0,0,Patna,Bihar
13758,2026-02-22,19,0,0,Patna,Bihar
13759,2026-02-23,19,0,0,Patna,Bihar
13760,2026-02-24,19,0,0,Patna,Bihar
13761,2026-02-25,19,1,1,Patna,Bihar
13762,2026-02-26,19,0,0,Patna,Bihar
13763,2026-02-27,19,0,0,Patna,Bihar
13764,2026-02-28,19,0,0,Patna,Bihar
13765,2026-03-01,19,0,0,Patna,Bihar
13766,2026-03-02,19,0,0,Patna,Bihar
13767,2026-03-03,19,0,0,Patna,Bihar
13768,2026-03-04,19,1,1,Patna,Bihar
13769,2026-03-05,19,0,0,Patna,Bihar
13770,2026-03-06,19,1,1,Patna,Bihar
13771,2026-03-07,19,0,0,Patna,Bihar
13772,2026-03-08,19,0,0,Patna,Bihar
13773,2026-03-09,19,0,0,Patna,Bihar
13774,2026-03-10,19,0,0,Patna,Bihar
13775,2026-03-11,19,0,0,Patna,Bihar
13776,2026-03-12,19,0,0,Patna,Bihar
13777,2026-03-13,19,0,0,Patna,Bihar
13778,2026-03-14,19,0,0,Patna,Bihar
13779,2026-03-15,19,1,1,Patna,Bihar
13780,2026-03-16,19,1,1,Patna,Bihar
13781,2026-03-17,19,0,0,Patna,Bihar
13782,2026-03-18,19,0,0,Patna,Bihar
13783,2026-03-19,19,0,0,Patna,Bihar
13784,2026-03-20,19,0,0,Patna,Bihar
13785,2026-03-21,19,1,1,Patna,Bihar
13786,2026-03-22,19,0,0,Patna,Bihar
13787,2026-03-23,19,1,1,Patna,Bihar
13788,2026-03-24,19,1,1,Patna,Bihar
13789,2026-03-25,19,1,1,Patna,Bihar
13790,2026-03-26,19,0,0,Patna,Bihar
13791,2026-03-27,19,0,0,Patna,Bihar
13792,2026-03-28,19,0,0,Patna,Bihar
13793,2026-03-29,19,0,0,Patna,Bihar
13794,2026-03-30,19,1,1,Patna,Bihar
13795,2026-03-31,19,0,0,Patna,Bihar
13796,2026-04-01,19,0,0,Patna,Bihar
13797,2026-04-02,19,1,1,Patna,Bihar
13798,2026-04-03,19,1,1,Patna,Bihar
13799,2026-04-04,19,0,0,Patna,Bihar
13800,2026-04-05,19,0,0,Patna,Bihar
13801,2026-04-06,19,0,0,Patna,Bihar
13802,2026-04-07,19,0,0,Patna,Bihar
13803,2026-04-08,19,0,0,Patna,Bihar
13804,2026-04-09,19,0,0,Patna,Bihar
13805,2026-04-10,19,0,0,Patna,Bihar
13806,2026-04-11,19,0,0,Patna,Bihar
13807,2026-04-12,19,0,0,Patna,Bihar
13808,2026-04-13,19,0,0,Patna,Bihar
13809,2026-04-14,19,0,0,Patna,Bihar
13810,2026-04-15,19,0,0,Patna,Bihar
13811,2026-04-16,19,1,1,Patna,Bihar
13812,2026-04-17,19,0,0,Patna,Bihar
13813,2026-04-18,19,0,0,Patna,Bihar
13814,2026-04-19,19,0,0,Patna,Bihar
13815,2026-04-20,19,0,0,Patna,Bihar
13816,2026-04-21,19,1,1,Patna,Bihar
13817,2026-04-22,19,0,0,Patna,Bihar
13818,2026-04-23,19,0,0,Patna,Bihar
13819,2026-04-24,19,1,1,Patna,Bihar
13820,2026-04-25,19,1,1,Patna,Bihar
13821,2026-04-26,19,1,1,Patna,Bihar
13822,2026-04-27,19,1,1,Patna,Bihar
13823,2026-04-28,19,0,0,Patna,Bihar
13824,2026-04-29,19,0,0,Patna,Bihar
13825,2026-04-30,19,1,1,Patna,Bihar
13826,2026-05-01,19,0,0,Patna,Bihar
13827,2026-05-02,19,0,0,Patna,Bihar
13828,2026-05-03,19,0,0,Patna,Bihar
13829,2026-05-04,19,0,0,Patna,Bihar
13830,2026-05-05,19,0,0,Patna,Bihar
13831,2026-05-06,19,0,0,Patna,Bihar
13832,2026-05-07,19,0,0,Patna,Bihar
13833,2026-05-08,19,0,0,Patna,Bihar
13834,2026-05-09,19,0,0,Patna,Bihar
13835,2026-05-10,19,0,0,Patna,Bihar
13836,2026-05-11,19,0,0,Patna,Bihar
13837,2026-05-12,19,0,0,Patna,Bihar
13838,2026-05-13,19,0,0,Patna,Bihar
13839,2026-05-14,19,0,0,Patna,Bihar
13840,2026-05-15,19,1,1,Patna,Bihar
13841,2026-05-16,19,1,1,Patna,Bihar
13842,2026-05-17,19,1,1,Patna,Bihar
13843,2026-05-18,19,1,1,Patna,Bihar
13844,2026-05-19,19,1,1,Patna,Bihar
13845,2026-05-20,19,1,1,Patna,Bihar
13846,2026-05-21,19,0,0,Patna,Bihar
13847,2026-05-22,19,0,0,Patna,Bihar
13848,2026-05-23,19,0,0,Patna,Bihar
13849,2026-05-24,19,1,1,Patna,Bihar
13850,2026-05-25,19,1,1,Patna,Bihar
13851,2026-05-26,19,0,0,Patna,Bihar
13852,2026-05-27,19,0,0,Patna,Bihar
13853,2026-05-28,19,0,0,Patna,Bihar
13854,2026-05-29,19,0,0,Patna,Bihar
13855,2026-05-30,19,0,0,Patna,Bihar
13856,2026-05-31,19,1,1,Patna,Bihar
13857,2026-06-01,19,1,1,Patna,Bihar
13858,2026-06-02,19,1,1,Patna,Bihar
13859,2026-06-03,19,0,0,Patna,Bihar
13860,2026-06-04,19,0,0,Patna,Bihar
13861,2026-06-05,19,0,0,Patna,Bihar
13862,2026-06-06,19,1,1,Patna,Bihar
13863,2026-06-07,19,0,0,Patna,Bihar
13864,2026-06-08,19,1,1,Patna,Bihar
13865,2026-06-09,19,0,0,Patna,Bihar
13866,2026-06-10,19,0,0,Patna,Bihar
13867,2026-06-11,19,0,0,Patna,Bihar
13868,2026-06-12,19,1,1,Patna,Bihar
13869,2026-06-13,19,0,0,Patna,Bihar
13870,2026-06-14,19,0,0,Patna,Bihar
13871,2026-06-15,19,0,0,Patna,Bihar
13872,2026-06-16,19,0,0,Patna,Bihar
13873,2026-06-17,19,0,0,Patna,Bihar
13874,2026-06-18,19,0,0,Patna,Bihar
13875,2026-06-19,19,0,0,Patna,Bihar
13876,2026-06-20,19,1,1,Patna,Bihar
13877,2026-06-21,19,1,0,Patna,Bihar
13878,2026-06-22,19,0,0,Patna,Bihar
13879,2026-06-23,19,0,0,Patna,Bihar
13880,2026-06-24,19,0,0,Patna,Bihar
13881,2026-06-25,19,0,0,Patna,Bihar
13882,2026-06-26,19,0,0,Patna,Bihar
13883,2026-06-27,19,1,1,Patna,Bihar
13884,2026-06-28,19,0,0,Patna,Bihar
13885,2026-06-29,19,0,0,Patna,Bihar
13886,2026-06-30,19,0,0,Patna,Bihar
13887,2026-07-01,19,0,0,Patna,Bihar
13888,2026-07-02,19,1,1,Patna,Bihar
13889,2026-07-03,19,0,0,Patna,Bihar
13890,2026-07-04,19,0,0,Patna,Bihar
13891,2026-07-05,19,0,0,Patna,Bihar
13892,2026-07-06,19,0,0,Patna,Bihar
13893,2026-07-07,19,0,0,Patna,Bihar
13894,2026-07-08,19,0,0,Patna,Bihar
13895,2026-07-09,19,1,1,Patna,Bihar
13896,2026-07-10,19,0,0,Patna,Bihar
13897,2026-07-11,19,1,1,Patna,Bihar
13898,2026-07-12,19,0,0,Patna,Bihar
13899,2026-07-13,19,0,0,Patna,Bihar
13900,2026-07-14,19,0,0,Patna,Bihar
13901,2026-07-15,19,0,0,Patna,Bihar
13902,2026-07-16,19,0,0,Patna,Bihar
13903,2026-07-17,19,0,0,Patna,Bihar
13904,2026-07-18,19,0,0,Patna,Bihar
13905,2026-07-19,19,0,0,Patna,Bihar
13906,2026-07-20,19,1,1,Patna,Bihar
13907,2026-07-21,19,0,0,Patna,Bihar
13908,2026-07-22,19,0,0,Patna,Bihar
13909,2026-07-23,19,0,0,Patna,Bihar
13910,2026-07-24,19,1,1,Patna,Bihar
13911,2026-07-25,19,1,1,Patna,Bihar
13912,2026-07-26,19,0,0,Patna,Bihar
13913,2026-07-27,19,0,0,Patna,Bihar
13914,2026-07-28,19,0,0,Patna,Bihar
13915,2026-07-29,19,0,0,Patna,Bihar
13916,2026-07-30,19,0,0,Patna,Bihar
13917,2026-07-31,19,1,1,Patna,Bihar
13918,2026-08-01,19,1,1,Patna,Bihar
13919,2026-08-02,19,1,1,Patna,Bihar
13920,2026-08-03,19,1,1,Patna,Bihar
13921,2026-08-04,19,0,0,Patna,Bihar
13922,2026-08-05,19,0,0,Patna,Bihar
13923,2026-08-06,19,0,0,Patna,Bihar
13924,2026-08-07,19,1,1,Patna,Bihar
13925,2026-08-08,19,0,0,Patna,Bihar
13926,2026-08-09,19,1,1,Patna,Bihar
13927,2026-08-10,19,1,1,Patna,Bihar
13928,2026-08-11,19,0,0,Patna,Bihar
13929,2026-08-12,19,0,0,Patna,Bihar
13930,2026-08-13,19,0,0,Patna,Bihar
13931,2026-08-14,19,0,0,Patna,Bihar
13932,2026-08-15,19,1,1,Patna,Bihar
13933,2026-08-16,19,0,0,Patna,Bihar
13934,2026-08-17,19,0,0,Patna,Bihar
13935,2026-08-18,19,0,0,Patna,Bihar
13936,2026-08-19,19,0,0,Patna,Bihar
13937,2026-08-20,19,0,0,Patna,Bihar
13938,2026-08-21,19,0,0,Patna,Bihar
13939,2026-08-22,19,0,0,Patna,Bihar
13940,2026-08-23,19,0,0,Patna,Bihar
13941,2026-08-24,19,0,0,Patna,Bihar
13942,2026-08-25,19,1,1,Patna,Bihar
13943,2026-08-26,19,1,1,Patna,Bihar
13944,2026-08-27,19,0,0,Patna,Bihar
13945,2026-08-28,19,0,0,Patna,Bihar
13946,2026-08-29,19,0,0,Patna,Bihar
13947,2026-08-30,19,0,0,Patna,Bihar
13948,2026-08-31,19,0,0,Patna,Bihar
13949,2026-09-01,19,1,1,Patna,Bihar
13950,2026-09-02,19,1,1,Patna,Bihar
13951,2026-09-03,19,1,1,Patna,Bihar
13952,2026-09-04,19,0,0,Patna,Bihar
13953,2026-09-05,19,0,0,Patna,Bihar
13954,2026-09-06,19,1,1,Patna,Bihar
13955,2026-09-07,19,0,0,Patna,Bihar
13956,2026-09-08,19,0,0,Patna,Bihar
13957,2026-09-09,19,0,0,Patna,Bihar
13958,2026-09-10,19,1,1,Patna,Bihar
13959,2026-09-11,19,0,0,Patna,Bihar
13960,2026-09-12,19,0,0,Patna,Bihar
13961,2026-09-13,19,0,0,Patna,Bihar
13962,2026-09-14,19,1,1,Patna,Bihar
13963,2026-09-15,19,0,0,Patna,Bihar
13964,2026-09-16,19,0,0,Patna,Bihar
13965,2026-09-17,19,0,0,Patna,Bihar
13966,2026-09-18,19,1,1,Patna,Bihar
13967,2026-09-19,19,1,1,Patna,Bihar
13968,2026-09-20,19,0,0,Patna,Bihar
13969,2026-09-21,19,0,0,Patna,Bihar
13970,2026-09-22,19,0,0,Patna,Bihar
13971,2026-09-23,19,1,1,Patna,Bihar
13972,2026-09-24,19,1,1,Patna,Bihar
13973,2026-09-25,19,0,0,Patna,Bihar
13974,2026-09-26,19,0,0,Patna,Bihar
13975,2026-09-27,19,1,1,Patna,Bihar
13976,2026-09-28,19,0,0,Patna,Bihar
13977,2026-09-29,19,0,0,Patna,Bihar
13978,2026-09-30,19,0,0,Patna,Bihar
13979,2026-10-01,19,0,0,Patna,Bihar
13980,2026-10-02,19,0,0,Patna,Bihar
13981,2026-10-03,19,0,0,Patna,Bihar
13982,2026-10-04,19,0,0,Patna,Bihar
13983,2026-10-05,19,0,0,Patna,Bihar
13984,2026-10-06,19,1,1,Patna,Bihar
13985,2026-10-07,19,1,1,Patna,Bihar
13986,2026-10-08,19,0,0,Patna,Bihar
13987,2026-10-09,19,0,0,Patna,Bihar
13988,2026-10-10,19,1,1,Patna,Bihar
13989,2026-10-11,19,0,0,Patna,Bihar
13990,2026-10-12,19,0,0,Patna,Bihar
13991,2026-10-13,19,1,1,Patna,Bihar
13992,2026-10-14,19,0,0,Patna,Bihar
13993,2026-10-15,19,0,0,Patna,Bihar
13994,2026-10-16,19,1,1,Patna,Bihar
13995,2026-10-17,19,1,1,Patna,Bihar
13996,2026-10-18,19,0,0,Patna,Bihar
13997,2026-10-19,19,1,1,Patna,Bihar
13998,2026-10-20,19,1,1,Patna,Bihar
13999,2026-10-21,19,0,0,Patna,Bihar
14000,2026-10-22,19,0,0,Patna,Bihar
14001,2026-10-23,19,0,0,Patna,Bihar
14002,2026-10-24,19,0,0,Patna,Bihar
14003,2026-10-25,19,1,1,Patna,Bihar
14004,2026-10-26,19,1,1,Patna,Bihar
14005,2026-10-27,19,1,1,Patna,Bihar
14006,2026-10-28,19,0,0,Patna,Bihar
14007,2026-10-29,19,1,1,Patna,Bihar
14008,2026-10-30,19,0,0,Patna,Bihar
14009,2026-10-31,19,0,0,Patna,Bihar
14010,2026-11-01,19,0,0,Patna,Bihar
14011,2026-11-02,19,0,0,Patna,Bihar
14012,2026-11-03,19,1,1,Patna,Bihar
14013,2026-11-04,19,1,1,Patna,Bihar
14014,2026-11-05,19,0,0,Patna,Bihar
14015,2026-11-06,19,1,1,Patna,Bihar
14016,2026-11-07,19,0,0,Patna,Bihar
14017,2026-11-08,19,0,0,Patna,Bihar
14018,2026-11-09,19,0,0,Patna,Bihar
14019,2026-11-10,19,1,1,Patna,Bihar
14020,2026-11-11,19,1,1,Patna,Bihar
14021,2026-11-12,19,0,0,Patna,Bihar
14022,2026-11-13,19,0,0,Patna,Bihar
14023,2026-11-14,19,1,1,Patna,Bihar
14024,2026-11-15,19,0,0,Patna,Bihar
14025,2026-11-16,19,1,1,Patna,Bihar
14026,2026-11-17,19,0,0,Patna,Bihar
14027,2026-11-18,19,0,0,Patna,Bihar
14028,2026-11-19,19,1,1,Patna,Bihar
14029,2026-11-20,19,1,1,Patna,Bihar
14030,2026-11-21,19,0,0,Patna,Bihar
14031,2026-11-22,19,0,0,Patna,Bihar
14032,2026-11-23,19,0,0,Patna,Bihar
14033,2026-11-24,19,0,0,Patna,Bihar
14034,2026-11-25,19,1,1,Patna,Bihar
14035,2026-11-26,19,1,1,Patna,Bihar
14036,2026-11-27,19,1,1,Patna,Bihar
14037,2026-11-28,19,0,0,Patna,Bihar
14038,2026-11-29,19,0,0,Patna,Bihar
14039,2026-11-30,19,0,0,Patna,Bihar
14040,2026-12-01,19,0,0,Patna,Bihar
14041,2026-12-02,19,1,1,Patna,Bihar
14042,2026-12-03,19,1,1,Patna,Bihar
14043,2026-12-04,19,0,0,Patna,Bihar
14044,2026-12-05,19,0,0,Patna,Bihar
14045,2026-12-06,19,0,0,Patna,Bihar
14046,2026-12-07,19,1,1,Patna,Bihar
14047,2026-12-08,19,1,1,Patna,Bihar
14048,2026-12-09,19,1,1,Patna,Bihar
14049,2026-12-10,19,1,1,Patna,Bihar
